precision,workload_type,workload_function,dims,iterations
bf16,nonlinear,layernorm,"(32768, 64)",-1
fp16,nonlinear,layernorm,"(32768, 64)",-1
fp32,nonlinear,layernorm,"(32768, 64)",-1
bf16,nonlinear,layernorm,"(32768, 704)",-1
fp16,nonlinear,layernorm,"(32768, 704)",-1
fp32,nonlinear,layernorm,"(32768, 704)",-1
bf16,nonlinear,layernorm,"(32768, 832)",-1
fp16,nonlinear,layernorm,"(32768, 832)",-1
fp32,nonlinear,layernorm,"(32768, 832)",-1
bf16,nonlinear,layernorm,"(32768, 960)",-1
fp16,nonlinear,layernorm,"(32768, 960)",-1
fp32,nonlinear,layernorm,"(32768, 960)",-1
bf16,nonlinear,layernorm,"(32, 192)",-1
fp16,nonlinear,layernorm,"(32, 192)",-1
fp32,nonlinear,layernorm,"(32, 192)",-1
bf16,nonlinear,layernorm,"(32, 320)",-1
fp16,nonlinear,layernorm,"(32, 320)",-1
fp32,nonlinear,layernorm,"(32, 320)",-1
bf16,nonlinear,layernorm,"(32, 448)",-1
fp16,nonlinear,layernorm,"(32, 448)",-1
fp32,nonlinear,layernorm,"(32, 448)",-1
bf16,nonlinear,layernorm,"(32, 576)",-1
fp16,nonlinear,layernorm,"(32, 576)",-1
fp32,nonlinear,layernorm,"(32, 576)",-1
bf16,nonlinear,layernorm,"(32, 64)",-1
fp16,nonlinear,layernorm,"(32, 64)",-1
fp32,nonlinear,layernorm,"(32, 64)",-1
bf16,nonlinear,layernorm,"(32, 704)",-1
fp16,nonlinear,layernorm,"(32, 704)",-1
fp32,nonlinear,layernorm,"(32, 704)",-1
bf16,nonlinear,layernorm,"(32, 832)",-1
fp16,nonlinear,layernorm,"(32, 832)",-1
fp32,nonlinear,layernorm,"(32, 832)",-1
bf16,nonlinear,layernorm,"(32, 960)",-1
fp16,nonlinear,layernorm,"(32, 960)",-1
fp32,nonlinear,layernorm,"(32, 960)",-1
bf16,nonlinear,layernorm,"(4096, 192)",-1
fp16,nonlinear,layernorm,"(4096, 192)",-1
fp32,nonlinear,layernorm,"(4096, 192)",-1
bf16,nonlinear,layernorm,"(4096, 320)",-1
fp16,nonlinear,layernorm,"(4096, 320)",-1
fp32,nonlinear,layernorm,"(4096, 320)",-1
bf16,nonlinear,layernorm,"(4096, 448)",-1
fp16,nonlinear,layernorm,"(4096, 448)",-1
fp32,nonlinear,layernorm,"(4096, 448)",-1
bf16,nonlinear,layernorm,"(4096, 576)",-1
fp16,nonlinear,layernorm,"(4096, 576)",-1
fp32,nonlinear,layernorm,"(4096, 576)",-1
bf16,nonlinear,layernorm,"(4096, 64)",-1
fp16,nonlinear,layernorm,"(4096, 64)",-1
fp32,nonlinear,layernorm,"(4096, 64)",-1
bf16,nonlinear,layernorm,"(4096, 704)",-1
fp16,nonlinear,layernorm,"(4096, 704)",-1
fp32,nonlinear,layernorm,"(4096, 704)",-1
bf16,nonlinear,layernorm,"(4096, 832)",-1
fp16,nonlinear,layernorm,"(4096, 832)",-1
fp32,nonlinear,layernorm,"(4096, 832)",-1
bf16,nonlinear,layernorm,"(4096, 960)",-1
fp16,nonlinear,layernorm,"(4096, 960)",-1
fp32,nonlinear,layernorm,"(4096, 960)",-1
bf16,nonlinear,layernorm,"(512, 192)",-1
fp16,nonlinear,layernorm,"(512, 192)",-1
fp32,nonlinear,layernorm,"(512, 192)",-1
bf16,nonlinear,layernorm,"(512, 320)",-1
fp16,nonlinear,layernorm,"(512, 320)",-1
fp32,nonlinear,layernorm,"(512, 320)",-1
bf16,nonlinear,layernorm,"(512, 448)",-1
fp16,nonlinear,layernorm,"(512, 448)",-1
fp32,nonlinear,layernorm,"(512, 448)",-1
bf16,nonlinear,layernorm,"(512, 576)",-1
fp16,nonlinear,layernorm,"(512, 576)",-1
fp32,nonlinear,layernorm,"(512, 576)",-1
bf16,nonlinear,layernorm,"(512, 64)",-1
fp16,nonlinear,layernorm,"(512, 64)",-1
fp32,nonlinear,layernorm,"(512, 64)",-1
bf16,nonlinear,layernorm,"(512, 704)",-1
fp16,nonlinear,layernorm,"(512, 704)",-1
fp32,nonlinear,layernorm,"(512, 704)",-1
bf16,nonlinear,layernorm,"(512, 832)",-1
fp16,nonlinear,layernorm,"(512, 832)",-1
fp32,nonlinear,layernorm,"(512, 832)",-1
bf16,nonlinear,layernorm,"(512, 960)",-1
fp16,nonlinear,layernorm,"(512, 960)",-1
fp32,nonlinear,layernorm,"(512, 960)",-1
bf16,nonlinear,layernorm,"(64, 192)",-1
fp16,nonlinear,layernorm,"(64, 192)",-1
fp32,nonlinear,layernorm,"(64, 192)",-1
bf16,nonlinear,layernorm,"(64, 320)",-1
fp16,nonlinear,layernorm,"(64, 320)",-1
fp32,nonlinear,layernorm,"(64, 320)",-1
bf16,nonlinear,layernorm,"(64, 448)",-1
fp16,nonlinear,layernorm,"(64, 448)",-1
fp32,nonlinear,layernorm,"(64, 448)",-1
bf16,nonlinear,layernorm,"(64, 576)",-1
fp16,nonlinear,layernorm,"(64, 576)",-1
fp32,nonlinear,layernorm,"(64, 576)",-1
bf16,nonlinear,layernorm,"(64, 64)",-1
fp16,nonlinear,layernorm,"(64, 64)",-1
fp32,nonlinear,layernorm,"(64, 64)",-1
bf16,nonlinear,layernorm,"(64, 704)",-1
fp16,nonlinear,layernorm,"(64, 704)",-1
fp32,nonlinear,layernorm,"(64, 704)",-1
bf16,nonlinear,layernorm,"(64, 832)",-1
fp16,nonlinear,layernorm,"(64, 832)",-1
fp32,nonlinear,layernorm,"(64, 832)",-1
bf16,nonlinear,layernorm,"(64, 960)",-1
fp16,nonlinear,layernorm,"(64, 960)",-1
fp32,nonlinear,layernorm,"(64, 960)",-1
bf16,nonlinear,layernorm,"(65536, 192)",-1
fp16,nonlinear,layernorm,"(65536, 192)",-1
fp32,nonlinear,layernorm,"(65536, 192)",-1
bf16,nonlinear,layernorm,"(65536, 320)",-1
fp16,nonlinear,layernorm,"(65536, 320)",-1
fp32,nonlinear,layernorm,"(65536, 320)",-1
bf16,nonlinear,layernorm,"(65536, 448)",-1
fp16,nonlinear,layernorm,"(65536, 448)",-1
fp32,nonlinear,layernorm,"(65536, 448)",-1
bf16,nonlinear,layernorm,"(65536, 576)",-1
fp16,nonlinear,layernorm,"(65536, 576)",-1
fp32,nonlinear,layernorm,"(65536, 576)",-1
bf16,nonlinear,layernorm,"(65536, 64)",-1
fp16,nonlinear,layernorm,"(65536, 64)",-1
fp32,nonlinear,layernorm,"(65536, 64)",-1
bf16,nonlinear,layernorm,"(65536, 704)",-1
fp16,nonlinear,layernorm,"(65536, 704)",-1
fp32,nonlinear,layernorm,"(65536, 704)",-1
bf16,nonlinear,layernorm,"(65536, 832)",-1
fp16,nonlinear,layernorm,"(65536, 832)",-1
fp32,nonlinear,layernorm,"(65536, 832)",-1
bf16,nonlinear,layernorm,"(65536, 960)",-1
fp16,nonlinear,layernorm,"(65536, 960)",-1
fp32,nonlinear,layernorm,"(65536, 960)",-1
bf16,nonlinear,layernorm,"(8192, 192)",-1
fp16,nonlinear,layernorm,"(8192, 192)",-1
fp32,nonlinear,layernorm,"(8192, 192)",-1
bf16,nonlinear,layernorm,"(8192, 320)",-1
fp16,nonlinear,layernorm,"(8192, 320)",-1
fp32,nonlinear,layernorm,"(8192, 320)",-1
bf16,nonlinear,layernorm,"(8192, 448)",-1
fp16,nonlinear,layernorm,"(8192, 448)",-1
fp32,nonlinear,layernorm,"(8192, 448)",-1
bf16,nonlinear,layernorm,"(8192, 576)",-1
fp16,nonlinear,layernorm,"(8192, 576)",-1
fp32,nonlinear,layernorm,"(8192, 576)",-1
bf16,nonlinear,layernorm,"(8192, 64)",-1
fp16,nonlinear,layernorm,"(8192, 64)",-1
fp32,nonlinear,layernorm,"(8192, 64)",-1
bf16,nonlinear,layernorm,"(8192, 704)",-1
fp16,nonlinear,layernorm,"(8192, 704)",-1
fp32,nonlinear,layernorm,"(8192, 704)",-1
bf16,nonlinear,layernorm,"(8192, 832)",-1
fp16,nonlinear,layernorm,"(8192, 832)",-1
fp32,nonlinear,layernorm,"(8192, 832)",-1
bf16,nonlinear,layernorm,"(8192, 960)",-1
fp16,nonlinear,layernorm,"(8192, 960)",-1
fp32,nonlinear,layernorm,"(8192, 960)",-1
